university_name,course_name,Annual Tuition Fee*,Course Duration,Course Credits,Delivery Medium,Course Link,Application Fee,Yocketers have applied,Yocketers got admits,Yocketers are interested,GRE,TOEFL,IELTS,Application Link,Tuition Link
state-university-of-new-york-at-buffalo,biomedical-engineering-909,"$30,800 ",18 Months,30,On Campus,https://grad.buffalo.edu/programs/biomedical-engineering-ms.html,$85 ,61,55,53,307,98,7,https://ubseasconnect.buffalo.edu/apply/,https://financialaid.buffalo.edu/costs/
state-university-of-new-york-at-buffalo,engineering-science-(artificial-intelligence)-62561,"$23,100 ",12 Months,30,On Campus,http://www.buffalo.edu/academics/degree_programs.host.html/content/authoritative/grad/programs/engineering-science-artificial-intelligence-ms.detail.html,$85 ,52,37,20,312,96,7,https://ubseasconnect.buffalo.edu/apply/,https://financialaid.buffalo.edu/costs/
state-university-of-new-york-at-buffalo,engineering-science-(robotics)-62554,"$23,100 ",12 Months,30,On Campus,http://grad.buffalo.edu/programs/engineering-science-robotics-ms.html,$85 ,81,78,15,307,97,7,https://ubseasconnect.buffalo.edu/apply/,https://financialaid.buffalo.edu/costs/
state-university-of-new-york-at-buffalo,pharmacology-51523,"$23,100 ",24 Months,NA,On Campus,https://grad.buffalo.edu/programs/pharmacology-ms.html,,13,9,12,315,111,8,,https://financialaid.buffalo.edu/costs/
state-university-of-new-york-at-buffalo,chemical-engineering-49212,"$23,100 ",18 Months,30,On Campus,http://www.buffalo.edu/grad/programs/chemical-engineering-ms.html,$85 ,34,34,29,313,98,7,https://ubseasconnect.buffalo.edu/apply/,https://financialaid.buffalo.edu/costs/
state-university-of-new-york-at-buffalo,pharmaceutical-sciences-61590,"$17,513 ",24 Months,30,On Campus,http://pharmacy.buffalo.edu/admissions/pharmaceutical-sciences/graduate-programs/ms-in-pharmaceutical-sciences.html,$50 ,8,2,20,304,109,,https://ubgradconnect.buffalo.edu/apply/?sr=71816a03-c3d3-4d71-af33-0de9e78f2590,http://www.buffalo.edu/studentaccounts/tuition-and-fees/fall.non-resident-full-time.html
state-university-of-new-york-at-buffalo,engineering-science-(internet-of-things)-62557,"$23,100 ",12 Months,30,On Campus,http://grad.buffalo.edu/programs/engineering-science-internet-of-things-ms.html,,14,14,7,307,102,7,,http://grad.buffalo.edu/explore/funding/cost.html#international-cost
state-university-of-new-york-at-buffalo,biotechnology-46113,"$23,100 ",24 Months,36,On Campus,https://medicine.buffalo.edu/departments/bcls/education/biotechnology.html,$85 ,27,14,17,311,105,8,https://ubgradconnect.buffalo.edu/apply/?sr=ab29afaf-1032-4a06-a499-6bf0ed8375b5,https://financialaid.buffalo.edu/costs/
state-university-of-new-york-at-buffalo,industrial-engineering-(engineering-management)-62559,"$23,100 ",12 Months,30,On Campus,http://www.buffalo.edu/grad/programs/engineering-management-me.html,$85 ,15,12,4,303,74,7,https://ubseasconnect.buffalo.edu/apply/,http://grad.buffalo.edu/explore/funding/cost.html#international-cost
state-university-of-new-york-at-buffalo,architecture-49199,"$25,240 ",24 Months,64,On Campus,http://www.buffalo.edu/grad/programs/architecture-march.html,NA,15,14,10,304,100,7,http://archplan.buffalo.edu/academics/graduate-degrees/march/march-admissions.html,https://financialaid.buffalo.edu/costs/
state-university-of-new-york-at-buffalo,biological-sciences-49206,"$23,100 ",24 Months,32,On Campus,https://grad.buffalo.edu/programs/biological-sciences-ms.html,$75 ,7,2,9,306,110,,https://ubgradconnect.buffalo.edu/apply/?sr=273262f1-a0b7-4960-8f17-6eabaa1e277b,https://financialaid.buffalo.edu/costs/
state-university-of-new-york-at-buffalo,biomedical-informatics-49208,"$22,798 ",24 Months,36,On Campus,http://medicine.buffalo.edu/departments/biomedical-informatics/education/masters/curriculum.html,$85 ,4,4,3,314,109,8,https://ubseasconnect.buffalo.edu/apply/,https://financialaid.buffalo.edu/costs/
state-university-of-new-york-at-buffalo,bioinformatics-and-biostatistics-49205,"$23,100 ",24 Months,36,On Campus,http://sphhp.buffalo.edu/biostatistics/education/bioinformatics-and-biostatistics-ms.html,$50 ,5,3,5,318,112,8,https://ubseasconnect.buffalo.edu/apply/,https://financialaid.buffalo.edu/costs/
state-university-of-new-york-at-buffalo,electrical-engineering-62542,"$22,798 ",24 Months,30,On Campus,http://www.buffalo.edu/academics/degree_programs.host.html/content/authoritative/grad/programs/electrical-engineering-me.detail.html,$85 ,10,10,5,305,103,7,https://ubseasconnect.buffalo.edu/apply/,https://financialaid.buffalo.edu/costs/
state-university-of-new-york-at-buffalo,materials-design-and-innovation-62545,"$24,000 ",18 Months,30,On Campus,http://www.buffalo.edu/academics/degree_programs.host.html/content/authoritative/grad/programs/materials-design-and-innovation-ms.detail.html,$85 ,3,3,4,312,106,7,https://ubseasconnect.buffalo.edu/apply/,http://grad.buffalo.edu/explore/funding/cost.html#international-cost
state-university-of-new-york-at-buffalo,engineering-science-(clean-energy)-62555,"$28,890 ",12 Months,30,On Campus,http://grad.buffalo.edu/programs/engineering-science-clean-energy-ms.html,$85 ,4,4,3,300,93,7,https://ubseasconnect.buffalo.edu/apply/,http://www.buffalo.edu/studentaccounts/tuition-and-fees/fall.non-resident-full-time.html
state-university-of-new-york-at-buffalo,chemical-petroleum-62540,"$22,798 ",24 Months,30,On Campus,http://engineering.buffalo.edu/chemical-biological/academics/graduate/masters.html,$85 ,4,4,1,311,7,,https://ubseasconnect.buffalo.edu/apply/,https://financialaid.buffalo.edu/costs/
state-university-of-new-york-at-buffalo,urban-planning-49202,"$23,100 ",24 Months,NA,On Campus,https://grad.buffalo.edu/programs/urban-planning-mup.html,,6,6,2,309,106,7,,https://financialaid.buffalo.edu/costs/
state-university-of-new-york-at-buffalo,sustainable-transportation-and-logistics-62546,"$15,400 ",18 Months,30,On Campus,http://www.buffalo.edu/academics/degree_programs.host.html/content/authoritative/grad/programs/sustainable-transportation-and-logistics-ms.detail.html,,6,6,,302,99,7,,http://grad.buffalo.edu/explore/funding/cost.html#international-cost
state-university-of-new-york-at-buffalo,biochemistry-49204,"$22,798 ",24 Months,30,On Campus,http://medicine.buffalo.edu/departments/biochemistry/education/masters.html,$85 ,1,1,2,310,,,https://ubseasconnect.buffalo.edu/apply/,https://financialaid.buffalo.edu/costs/
state-university-of-new-york-at-buffalo,engineering-science-(engineering-sustainability)-62556,"$23,100 ",12 Months,30,On Campus,http://grad.buffalo.edu/programs/engineering-science-engineering-sustainability-ms.html,$85 ,4,4,,311,99,7,,http://grad.buffalo.edu/explore/funding/cost.html#international-cost
state-university-of-new-york-at-buffalo,exercise-science-77135,"$11,550 ",24 Months,36,On Campus,http://www.buffalo.edu/academics/degree_programs.host.html/content/authoritative/grad/programs/exercise-science-ms.detail.html,$50 ,2,2,1,103,,,https://ubgradconnect.buffalo.edu/apply/?sr=d7ebeab8-7190-49e8-8032-88e9c1e965a9,http://www.buffalo.edu/studentaccounts/tuition-and-fees/spring.non-resident-full-time.html
state-university-of-new-york-at-buffalo,economics-49225,"$23,100 ",12 Months,30,On Campus,https://grad.buffalo.edu/programs/economics-ma.html,$75 ,6,6,,312,107,8,https://ubgradconnect.buffalo.edu/apply/?sr=273262f1-a0b7-4960-8f17-6eabaa1e277b,https://financialaid.buffalo.edu/costs/
state-university-of-new-york-at-buffalo,political-science-49218,"$23,100 ",24 Months,30,On Campus,https://grad.buffalo.edu/programs/political-science-ma.html,$75 ,,,,,,,https://arts-sciences.buffalo.edu/political-science/apply.html,https://financialaid.buffalo.edu/costs/
state-university-of-new-york-at-buffalo,psychology-49219,"$23,100 ",24 Months,NA,On Campus,https://grad.buffalo.edu/programs/psychology-ma.html,,3,2,,300,109,8,,https://financialaid.buffalo.edu/costs/
state-university-of-new-york-at-buffalo,chemistry-49213,"$23,100 ",24 Months,NA,On Campus,https://grad.buffalo.edu/programs/chemistry-ms.html,$75 ,,,,,,,,https://financialaid.buffalo.edu/costs/
state-university-of-new-york-at-buffalo,communication-49223,"$23,100 ",24 Months,36,On Campus,https://grad.buffalo.edu/programs/communication-ma.html,$75 ,2,2,,308,94,,https://ubgradconnect.buffalo.edu/apply/?sr=273262f1-a0b7-4960-8f17-6eabaa1e277b,https://financialaid.buffalo.edu/costs/
state-university-of-new-york-at-buffalo,anatomical-sciences-49197,"$23,100 ",24 Months,NA,On Campus,https://grad.buffalo.edu/programs/anatomical-sciences-ma.html,$85 ,1,1,,319,90,,,https://financialaid.buffalo.edu/costs/
state-university-of-new-york-at-buffalo,biophysics-49209,"$23,100 ",24 Months,NA,On Campus,https://grad.buffalo.edu/programs/biophysics-ms.html,$85 ,,,,,,,,https://financialaid.buffalo.edu/costs/
state-university-of-new-york-at-buffalo,economics-73683,"$23,100 ",24 Months,36,On Campus,https://arts-sciences.buffalo.edu/economics/graduate/masters-degrees/ms-econometric-quantitative-economics.html,$75 ,2,2,,315,104,,https://ubgradconnect.buffalo.edu/apply/?sr=273262f1-a0b7-4960-8f17-6eabaa1e277b,https://financialaid.buffalo.edu/costs/
state-university-of-new-york-at-buffalo,real-estate-development-53890,"$30,800 ",18 Months,NA,On Campus,https://grad.buffalo.edu/programs/real-estate-development-ms.html,,,,,,,,,https://financialaid.buffalo.edu/costs/
state-university-of-new-york-at-buffalo,engineering-science-(nanoelectronics)-62558,"$23,100 ",12 Months,30,On Campus,http://grad.buffalo.edu/programs/engineering-science-nanoelectronics-ms.html,$85 ,,,,,,,,http://grad.buffalo.edu/explore/funding/cost.html#international-cost
state-university-of-new-york-at-buffalo,media-arts-production-49201,"$23,100 ",36 Months,NA,On Campus,https://grad.buffalo.edu/programs/media-arts-production-mfa.html,$75 ,,,,,,,,https://financialaid.buffalo.edu/costs/
state-university-of-new-york-at-buffalo,accounting-49220,"$13,415 ",12 Months,30,On Campus,https://grad.buffalo.edu/programs/accounting-ms.html,$100 ,,,,,,,https://ubmgtconnect.buffalo.edu/apply/?sr=2993b78a-ba56-464c-9eac-3d466e5da8cd,https://management.buffalo.edu/degree-programs/master-of-science-ms/accounting/admissions.html
state-university-of-new-york-at-buffalo,geography-49214,"$23,100 ",24 Months,NA,On Campus,https://grad.buffalo.edu/programs/geography-ma.html,$75 ,1,1,,316,107,,,https://financialaid.buffalo.edu/costs/
state-university-of-new-york-at-buffalo,geological-sciences-49215,"$23,100 ",24 Months,NA,On Campus,https://grad.buffalo.edu/programs/geological-sciences-ms.html,$75 ,1,1,,306,8,,,https://financialaid.buffalo.edu/costs/
state-university-of-new-york-at-buffalo,genetics-68984,"$22,798 ",24 Months,30,On Campus,http://medicine.buffalo.edu/education/ggb/programs/masters/masters-curriculum.html,$85 ,,,,,,,https://ubseasconnect.buffalo.edu/apply/,https://financialaid.buffalo.edu/costs/
state-university-of-new-york-at-buffalo,geographic-information-science-77063,"$25,968 ",24 Months,36,On Campus,https://www.buffalo.edu/cas/geography/graduate-program/master-s-degree-program/MS_GIS.html,$75 ,,,,,,,https://ubgradconnect.buffalo.edu/apply/?sr=273262f1-a0b7-4960-8f17-6eabaa1e277b,http://www.buffalo.edu/studentaccounts/tuition-and-fees.html
state-university-of-new-york-at-buffalo,microbiology-and-immunology-67021,"$11,550 ",24 Months,30,On Campus,http://www.buffalo.edu/academics/degree_programs.host.html/content/authoritative/grad/programs/microbiology-and-immunology-ms.detail.html#,$85 ,1,1,,307,8,,,http://grad.buffalo.edu/explore/funding/cost.html
state-university-of-new-york-at-buffalo,anthropology-49198,"$23,100 ",24 Months,30,On Campus,https://grad.buffalo.edu/programs/anthropology-ma.html,$75 ,,,,,,,https://ubgradconnect.buffalo.edu/apply/?sr=273262f1-a0b7-4960-8f17-6eabaa1e277b,https://financialaid.buffalo.edu/costs/
state-university-of-new-york-at-buffalo,visual-studies-49221,"$28,400 ",18 Months,NA,On Campus,https://grad.buffalo.edu/programs/visual-studies-ma.html,$75 ,,,,,,,,https://financialaid.buffalo.edu/costs/
state-university-of-new-york-at-buffalo,spanish-language-and-literature-49222,"$23,100 ",24 Months,NA,On Campus,https://grad.buffalo.edu/programs/spanish-language-and-literature-ma.html,$75 ,,,,,,,,https://financialaid.buffalo.edu/costs/
state-university-of-new-york-at-buffalo,arts-management-49203,"$23,100 ",24 Months,NA,On Campus,https://grad.buffalo.edu/programs/arts-management-ma.html,,,,,,,,,https://financialaid.buffalo.edu/costs/
state-university-of-new-york-at-buffalo,american-studies-49196,"$23,100 ",24 Months,NA,On Campus,https://grad.buffalo.edu/programs/american-studies-ma.html,$75 ,1,1,,8,,,,https://financialaid.buffalo.edu/costs/
university-of-wales-trinity-saint-david,human-resources-management-78571,"£13,350",12 Months,NA,On Campus,https://www.uwtsdlondon.ac.uk/courses/MBA-Human-Resource-Management/,NA,,,,,,,https://mytsd.uwtsd.ac.uk/course_select/index.aspx,https://www.uwtsdlondon.ac.uk/study/fees/
university-of-wales-trinity-saint-david,industrial-engineering-74421,"£13,340",12 Months,NA,On Campus,https://www.uwtsd.ac.uk/msc-industrial-engineering/,NA,,,,,,,https://www.uwtsd.ac.uk/msc-industrial-engineering/,https://www.uwtsd.ac.uk/msc-industrial-engineering/
state-university-of-new-york-at-buffalo,education-studies-78738,"$23,100 ",18 Months,32,On Campus,http://www.buffalo.edu/grad/programs/education-studies-edm.html,$50 ,,,,,,,https://ubgradconnect.buffalo.edu/apply/?sr=208073dc-8c43-4e18-8fec-ae24e749d1d2,https://financialaid.buffalo.edu/costs/
northeastern-university-san-francisco,bioinformatics-58470,"$24,800 ",24 Months,32,On Campus,https://cos.northeastern.edu/bioinformatics/,,2,2,1,291,7,,,
northeastern-university-san-francisco,applied-mathematics-67798,"$24,800 ",24 Months,32,On Campus,https://cos.northeastern.edu/mathematics/#graduate4df0-52a879fa-7be2,,,,,,,,,
upper-lowa-university,business-administration-75381,"$10,944 ",24 Months,36,On Campus,https://uiu.edu/academics/programs/mba/,,,,,,,,,https://uiu.edu/admissions/tuition-and-costs/
ohio-university,computer-science-1391,"$8,232 ",24 Months,30,On Campus,https://www.ohio.edu/engineering/eecs/academics/graduate/computer-science,$55 ,2,1,93,316,8,,https://www.applyweb.com/ohioug/menu.ftl,https://www.ohio.edu/bursar/graduate-tuition
northeastern-university-san-francisco,biotechnology-58469,"$24,800 ",24 Months,32,On Campus,https://cos.northeastern.edu/biotechnology/,,,,,,,,,
ohio-university,electrical-engineering-591,"$17,804 ",24 Months,33,On Campus,https://www.ohio.edu/engineering/eecs/academics/graduate/electrical-engineering,$55 ,5,4,11,312,94,,https://www.applyweb.com/ohioug/menu.ftl,https://www.ohio.edu/bursar/graduate-tuition
ohio-university,biomedical-engineering-1393,"$9,174 ",24 Months,33,On Campus,https://www.ohio.edu/engineering/biomedical/academics/graduate,$55 ,,,,,,,https://www.applyweb.com/ohioug/menu.ftl,https://www.ohio.edu/bursar/graduate-tuition
ohio-university,mba-25407,"$32,420 ",12 Months,36,On Campus,https://business.ohio.edu/academics/graduate-degrees/one-year-mba/,$55 ,,,,,,,https://www.applyweb.com/ohioug/menu.ftl,https://business.ohio.edu/academics/graduate-degrees/one-year-mba/tuition-and-financial-aid/
ohio-university,chemistry-16574,"$6,586 ",30 Months,30,On Campus,https://www.ohio.edu/cas/chemistry/,$55 ,,,,,,,https://www.applyweb.com/ohioug/menu.ftl,https://www.ohio.edu/bursar/graduate-tuition
ohio-university,sociology-19145,"$16,464 ",12 Months,30,On Campus,https://www.ohio.edu/cas/sociology-anthropology/sociology-graduate,$55 ,,,,,,,https://www.applyweb.com/ohioug/menu.ftl,https://www.ohio.edu/bursar/graduate-tuition
ohio-university,political-science-29023,"$17,024 ",24 Months,58,On Campus,https://www.ohio.edu/cas/political-science/graduate/master,$55 ,,,,,,,https://www.applyweb.com/ohioug/menu.ftl,https://www.ohio.edu/bursar/graduate-tuition
ohio-university,mathematical-sciences-17762,"$11,372 ",24 Months,40,On Campus,https://www.ohio.edu/cas/math/graduate/m-s,$55 ,1,1,,291,,,https://www.applyweb.com/ohioug/menu.ftl,https://www.ohio.edu/bursar/graduate-tuition
ohio-university,philosophy-23326,"$9,174 ",24 Months,33,On Campus,https://www.ohio.edu/cas/philosophy/graduate,$55 ,,,,,,,https://www.applyweb.com/ohioug/menu.ftl,https://www.ohio.edu/bursar/graduate-tuition
ohio-university,economics-73682,"$20,232 ",12 Months,36,On Campus,https://www.ohio.edu/cas/economics/graduate/ma,$55 ,,,,,,,https://www.applyweb.com/ohioug/menu.ftl,https://www.ohio.edu/bursar/graduate-tuition
ohio-university,english-20958,"$15,930 ",24 Months,60,On Campus,https://www.ohio.edu/cas/english/graduate/masters,$55 ,,,,,,,https://www.applyweb.com/ohioug/menu.ftl,https://www.ohio.edu/bursar/graduate-tuition
carnegie-mellon-university,computer-science-9,"$50,320 ",18 Months,36,On Campus,https://csd.cmu.edu/academics/masters/overview#mscsoverview,$125 ,582,43,"1,611",325,109,9,https://applygrad.cs.cmu.edu/apply/index.php?domain=1,https://www.cmu.edu/sfs/tuition/graduate/scs.html
